Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2021-03-03,MS,295675,139939,97262,6466,1399,2204,0,0,10007,38398,6466,200807,88402,6743,3639,2645,59,18,111,0,0,102,169,59,5541,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,MT,100351,63169,457,0,340,8136,112,0,6741,21396,2304,61780,36267,1373,852,1,0,1,203,1,0,121,194,25,902,446,4600,2233,23,0,0,453,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NC,865554,438462,145585,0,13487,11141,0,0,97558,159321,118156,437229,310169,11363,7067,2633,0,120,123,0,0,707,713,797,8805,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,ND,100067,55420,2873,0,1314,4358,0,1360,28,34714,0,0,100067,1478,0,0,0,0,0,0,0,0,1478,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NE,201608,104512,5117,0,2809,1257,224,0,3861,83828,23560,82131,95917,2091,1360,58,0,30,26,1,0,26,590,161,1095,835,6147,4318,304,0,133,93,12,0,174,1113,1064,3538,1545,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NH,75990,38539,1008,4118,1020,86,0,380,2048,28791,4118,43081,28791,1175,889,12,23,8,1,0,2,10,230,23,922,230,1123,847,38,97,40,0,0,0,23,78,97,948,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NJ,799476,263063,68724,158392,29817,0,0,0,105390,174090,158392,466994,174090,23449,12713,3690,4278,1167,0,0,0,882,719,4278,18452,719,64050,25919,11259,15734,2832,0,0,0,4217,4089,15734,44227,4089,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NM,185898,32026,2338,87200,1672,30341,285,0,4877,27159,87200,71539,27159,3753,1097,49,1471,27,1064,0,0,0,45,1471,2237,45,13190,2460,141,4885,118,3966,24,0,177,1419,4885,6886,1419,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,NV,294684,107372,22418,105897,23893,1474,0,0,33627,3,105897,188784,3,4987,2695,464,1193,584,44,0,0,4,3,1193,3791,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1417507,670480,136080,248063,99225,11340,0,0,252316,3,248063,1169441,3
2021-03-03,NY,1650184,0,0,0,0,0,0,0,0,1650184,0,0,1650184,48195,16855,9714,9883,2969,0,0,0,2832,5942,9883,32370,5942,89995,21344,23320,28094,8053,0,0,0,0,9184,28094,52717,9184,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,OH,972605,575079,101248,0,13398,1050,690,23211,52937,204992,30440,613159,329006,17189,14375,2068,0,134,15,3,25,125,444,289,16460,440,50613,35203,9231,0,629,65,54,1686,1289,2456,1701,42405,6507,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,OK,425746,242565,22947,0,7792,41492,0,0,14264,96686,42487,264255,119004,4534,3255,271,0,57,399,0,0,119,433,222,3461,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,OR,156287,76105,3778,0,4839,2764,1400,2523,36691,28187,40865,78134,37288,2252,1508,45,0,58,40,19,47,181,354,209,1451,592,8682,5249,271,0,310,220,147,160,1585,740,1766,5382,1534,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,PA,938411,480109,80161,0,15907,0,0,0,11522,350712,58657,248620,631134,24169,19497,2829,0,379,0,0,0,1,1463,952,22528,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,PR,100765,0,0,0,0,0,0,0,0,100765,0,0,0,2048,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,RI,127285,59389,7780,31023,2342,309,0,1200,2332,22910,31023,73352,22910,2534,1816,104,207,37,1,0,1,1,367,207,1960,367,8982,4280,593,1886,167,20,0,39,203,1794,1886,5302,1794,798827,219702,18349,54284,8702,4717,521,3660,20203,468689,54284,275854,468689
2021-03-03,SC,519996,235488,106164,0,5086,0,0,0,56904,116354,28889,303313,187794,8546,4660,2366,0,52,0,0,0,382,1086,209,6340,1997,20488,10515,7309,0,164,0,0,0,1155,1345,987,16472,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,SD,112833,84145,2505,4116,1463,13460,0,0,1653,5491,4116,103226,5491,1893,1494,7,23,16,264,0,0,14,75,23,1795,75,6654,4748,134,168,70,1295,0,0,70,169,168,6317,169,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,TN,777935,485671,101485,0,6849,1025,553,0,61586,120766,48584,517550,211801,11459,8663,1979,0,63,9,6,0,383,356,303,10230,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,TX,2663414,25415,12626,27662,934,0,0,0,422,2596355,27662,39397,2596355,43563,17662,4074,19735,858,0,0,0,222,1012,19735,22816,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,UT,372708,238411,5001,77215,7107,5016,8931,0,26238,34321,77215,261172,34321,1955,1329,18,282,59,72,57,0,119,119,282,1554,119,14783,9312,246,3268,349,459,765,0,1114,360,3268,11155,360,2222755,1508818,29013,282286,42053,23644,32491,0,131519,268832,282286,1671637,268832
2021-03-03,VA,580108,232389,98005,76254,19631,747,0,5763,15835,131484,76254,372370,131484,9326,5816,2198,623,334,21,0,62,62,210,623,8493,210,24354,10687,6668,4349,1083,33,0,193,486,855,4349,19150,855,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,VI,2695,0,0,0,0,0,0,0,0,2695,0,0,2695,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,VT,15487,12291,599,0,717,17,0,0,384,1479,337,12682,2468,207,184,2,0,5,1,0,0,2,13,0,178,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,WA,342236,95657,10859,62189,12422,3190,3657,5791,3119,145352,62189,134695,145352,5012,3548,160,595,379,107,80,59,72,12,595,4405,12,19466,6008,621,2609,864,234,353,237,219,8321,2609,8536,8321,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,WI,619087,478865,40406,0,15458,7553,0,0,33891,42914,63408,467869,87810,7069,6111,479,0,126,95,0,0,106,152,388,6367,314,26279,18527,3012,2478,561,408,0,0,310,983,2478,22818,983,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,WV,132416,110202,4552,0,0,0,0,0,3031,14631,0,0,132416,2309,2034,57,0,0,0,0,0,34,184,0,0,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,WY,54616,28022,424,4119,281,2234,134,0,1710,21278,4119,32805,21278,682,606,2,58,6,51,1,0,8,11,58,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,AK,58293,17991,1481,0,2396,12117,1493,4403,7033,11379,3165,29356,25772,290,122,9,0,29,104,16,4,1,5,12,268,10,1277,415,45,0,117,331,125,67,52,125,66,927,284,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,AL,493252,158420,81782,0,2237,0,0,0,37809,213004,12206,164533,316513,9929,4625,2168,0,24,0,0,0,294,2818,134,5938,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,AR,322415,205690,50508,0,2887,1055,3349,1797,16322,40807,34096,288319,0,5243,4113,773,0,36,18,55,13,199,36,178,5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,AZ,816782,304962,25464,242379,11753,40282,0,0,46683,145259,242379,429144,145259,15980,7874,423,4587,213,1324,0,0,465,1094,4587,10299,1094,57599,26542,2460,18646,1006,4468,0,0,2548,1929,18646,37024,1929,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,CA,3475562,539466,109591,1487225,183711,8861,15175,41370,305942,784221,1487225,1204116,784221,51979,16017,3161,23435,5875,173,306,647,1103,1262,23435,27282,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,48469106,8731030,1643199,9932773,3825957,98101,220728,98101,6204045,17715172,9932773,20821161,17715172
2021-02-28,CO,428303,177489,12464,117740,6253,2484,1242,6382,3255,100994,117740,209569,100994,5951,3836,193,1198,114,37,9,181,38,345,1198,4408,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,CT,279946,83545,19323,40860,2923,393,0,16934,14850,101118,40860,137968,101118,7622,5366,902,766,83,3,0,338,38,126,766,6730,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,DC,40598,10492,19732,0,882,84,80,0,9077,251,8366,29462,2770,1017,105,760,119,14,0,0,0,0,19,119,879,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,DE,86799,41839,19454,14315,1817,0,0,0,5119,4255,14315,68229,4255,1422,997,321,76,11,0,0,0,15,2,76,1344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,625443,307368,116023,54276,15811,0,0,0,57789,74176,54276,496991,74176
2021-02-28,FL,1909221,649451,233422,594679,0,0,0,0,138503,293166,594679,897293,417249,31406,16850,4697,7115,0,0,0,0,1392,1352,7115,21576,2715,80572,37347,15827,20180,0,0,0,0,4199,3019,20180,55252,5140,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,GA,1006521,313766,212513,84314,17478,478,731,0,35562,341679,84314,493006,429201,17295,8641,5090,829,290,10,8,0,74,2353,829,14036,2430,56039,23907,21732,6096,1009,20,63,0,1060,2152,6096,45403,4540,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,GU,7736,417,0,0,2273,0,3986,0,431,629,0,0,7734,131,3,0,0,33,0,76,0,4,15,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,HI,27559,3547,566,0,5962,0,7814,0,1019,8651,0,0,27559,439,37,4,0,233,0,130,0,6,29,0,0,439,2214,149,14,0,514,0,649,0,35,853,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,IA,336333,191710,10090,0,3363,888,824,0,2379,127079,13453,191710,131170,5471,5076,132,0,61,18,16,0,47,121,135,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,ID,171140,98727,995,0,1202,2028,405,0,13091,54692,17223,72960,80957,1860,1741,9,0,17,35,0,0,41,17,184,1664,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,IL,1186696,462072,109364,217645,26532,1460,1116,0,40417,328090,217645,640961,328090,22735,12054,3630,3243,733,25,20,0,120,2910,3243,16582,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,18136253,5876959,1319840,1229335,690094,14791,18317,0,520169,8466748,1229335,8440170,8466748
2021-02-28,IN,661673,447593,44033,0,8886,0,0,0,72251,88910,38020,346294,277359,12573,8965,927,0,69,0,0,0,1569,1043,270,6700,5603,0,0,0,0,0,0,0,0,0,0,0,0,0,3117201,2148520,236469,0,58863,0,0,0,376281,297068,119816,1516821,1480564
2021-02-28,KS,293663,207907,14199,0,5435,2059,0,0,12047,52016,38929,180592,74142,4735,3665,230,0,61,37,0,0,239,503,306,3737,692,9249,7006,740,0,171,67,0,0,617,648,1336,7054,859,1254463,794535,60235,0,24091,8018,0,0,44283,323301,94373,687192,472898
2021-02-28,KY,404622,262754,26247,0,3603,813,369,15733,0,95103,17185,294780,92657,4637,3776,364,0,22,4,2,112,0,357,71,4051,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,LA,430100,215019,134591,0,16558,1494,489,0,34062,27887,0,0,430100,9608,5697,3684,0,73,14,13,0,39,88,238,8966,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MA,581148,214783,34754,123533,15684,488,151,0,46412,145343,123533,312272,145343,16118,11817,1053,1247,410,11,5,0,1328,247,1247,14624,247,19444,10270,1890,2988,700,10,7,0,1898,1681,2988,14775,1681,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MD,382099,132094,109532,61466,8623,0,0,0,17938,52446,61466,268187,52446,7869,4033,2711,720,273,0,0,0,76,56,720,7093,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,ME,44634,35241,2227,0,494,136,22,177,897,5440,677,30175,13782,703,562,10,0,3,5,0,0,6,117,6,463,234,1527,1339,63,0,22,7,0,3,30,63,22,1335,170,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MI,645550,371056,73208,0,10176,3522,0,25582,35054,126952,33433,415008,197109,16508,11098,3608,0,177,79,0,268,419,859,473,13089,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MN,484594,323312,38492,43383,21106,4597,545,8222,6718,38219,43383,402992,38219,6483,5392,316,197,255,89,6,92,24,112,197,6174,112,25719,16604,2982,2173,1442,454,30,664,238,1132,2173,22414,1132,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MO,478224,249836,41906,0,4273,935,22,107,63817,117328,17029,256675,204520,7919,4995,1033,0,67,12,1,0,1271,540,165,6204,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,4482293,1734365,345809,0,43117,6682,40,191,1583674,768415,79096,2104952,2298245
2021-02-28,MP,143,0,0,0,0,0,0,0,0,143,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MS,294795,139461,96967,6443,1394,2193,0,0,9980,38357,6443,200046,88306,6681,3598,2626,59,18,110,0,0,102,168,59,5488,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,MT,99954,62819,453,0,339,8119,109,0,6722,21393,2287,61387,36280,1357,838,1,0,1,202,1,0,120,194,25,896,436,4581,2233,23,0,0,453,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NC,858548,434480,144081,0,13376,11067,0,0,96759,158785,117296,432533,308719,11212,6984,2603,0,118,119,0,0,695,693,787,8704,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,ND,99809,55202,2863,0,1314,4344,0,1344,28,34714,0,0,99809,1472,0,0,0,0,0,0,0,0,1472,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NE,200848,104320,5115,0,2809,1256,224,0,3860,83264,23510,81884,95454,2082,1358,58,0,30,26,1,0,26,583,161,1094,827,6102,4307,304,0,133,92,12,0,174,1080,1062,3526,1514,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NH,75424,38068,1000,4092,1014,86,0,375,2043,28746,4092,42586,28746,1170,884,12,23,8,1,0,2,10,230,23,917,230,1118,842,38,97,40,0,0,0,23,78,97,943,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NJ,789356,258650,67670,156256,29236,0,0,0,103410,174134,156256,458966,174134,23252,12713,3690,4278,1167,0,0,0,882,522,4278,18452,522,63713,25730,11193,15670,2813,0,0,0,4192,4115,15670,43928,4115,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NM,185132,31742,2322,86227,1654,30265,285,0,4892,27745,86227,71160,27745,3716,1075,49,1426,26,1038,0,0,0,102,1426,2188,102,13108,2333,137,4529,114,4128,23,0,172,1672,4529,6907,1672,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,NV,293754,107220,22325,105163,23794,1468,0,0,33781,3,105163,188588,3,4957,2681,461,1179,584,44,0,0,4,4,1179,3774,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1410983,668063,135589,245756,98867,11299,0,0,251406,3,245756,1165224,3
2021-02-28,NY,1630445,0,0,0,0,0,0,0,0,1630445,0,0,1630445,47873,16920,9448,9816,2942,0,0,0,2681,6066,9816,31991,6066,89995,21134,23063,27786,7903,0,0,0,0,10109,27786,52100,10109,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,OH,967422,570998,100684,0,13314,1049,687,23091,52803,204796,30200,608254,328968,17297,13835,1943,0,118,14,6,371,187,823,321,15132,1844,50279,34871,9168,0,620,65,54,1678,1296,2527,1687,41885,6707,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,OK,424508,241922,22873,0,7771,41442,0,0,14221,96279,42487,264255,117766,4428,3182,267,0,57,392,0,0,117,413,222,3461,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,OR,155597,75252,3750,0,4797,2735,1377,2482,36385,28819,40545,77215,37837,2208,1475,45,0,56,40,18,47,177,350,206,1420,582,8570,5174,268,0,306,219,145,159,1565,734,1748,5306,1516,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,PA,931642,475819,79676,0,15768,0,0,0,11285,349094,58303,245937,627402,24021,19497,2829,0,379,0,0,0,1,1315,952,22528,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,PR,100297,0,0,0,0,0,0,0,0,100297,0,0,0,2036,0,0,0,0,0,0,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,RI,125622,58055,7679,30571,2290,290,0,1160,2291,23286,30571,71765,23286,2502,1754,103,200,37,1,0,1,1,405,200,1897,405,8900,4271,602,1875,164,19,0,40,204,1725,1875,5300,1725,791201,215231,18003,53422,8506,4690,511,3360,19969,467509,53422,270270,467509
2021-02-28,SC,516823,233747,105469,0,5035,0,0,0,56575,115997,28677,300884,187262,8546,4625,2353,0,51,0,0,0,380,1137,207,6297,2042,20387,10455,7279,0,162,0,0,0,1142,1349,983,16377,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,SD,112427,83802,2497,4099,1461,13429,0,0,1651,5488,4099,102840,5488,1888,1489,7,23,16,264,0,0,14,75,23,1790,75,6626,4725,133,166,70,1294,0,0,70,168,166,6292,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,TN,775004,481693,100731,0,6805,1009,551,0,61489,122726,48341,510926,215737,11411,8610,1963,0,62,9,6,0,382,379,301,10141,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,TX,2644024,25415,12626,27662,934,0,0,0,422,2576965,27662,39397,2576965,42936,17662,4074,19735,858,0,0,0,222,385,19735,22816,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,UT,371235,237249,4976,77011,7082,4994,8901,0,26163,34323,77011,259901,34323,1935,1314,18,280,58,71,57,0,119,117,280,1538,117,14695,9243,244,3259,345,456,765,0,1111,359,3259,11077,359,2205791,1496032,28735,280181,41638,23474,32208,0,130624,268119,280181,1657491,268119
2021-02-28,VA,576050,230288,97025,75784,19328,735,0,5717,15760,131413,75784,368853,131413,8552,5351,2003,579,309,18,0,49,59,184,579,7789,184,24115,10547,6597,4338,1071,32,0,187,484,859,4338,18918,859,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,VI,2646,0,0,0,0,0,0,0,0,2646,0,0,2646,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,VT,15198,12060,594,0,699,17,0,0,375,1453,326,12436,2436,204,181,2,0,5,1,0,0,2,13,0,176,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,WA,339773,94878,10803,61827,12306,3166,3640,5760,3103,144290,61827,133656,144290,4956,3500,157,592,376,107,80,58,72,14,592,4350,14,19319,5944,617,2597,854,232,351,238,218,8268,2597,8454,8268,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,WI,617367,477418,40309,0,15397,7542,0,0,33818,42883,63274,466377,87716,7014,6062,477,0,124,95,0,0,105,151,386,6314,314,26127,18426,2992,2463,557,406,0,0,304,979,2463,22685,979,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,WV,131855,86958,3487,0,0,0,0,0,2565,38845,0,0,131855,2300,1653,38,0,0,0,0,0,30,579,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,WY,54394,27870,423,4111,279,2227,133,0,1700,21222,4111,32632,21222,671,595,2,57,6,51,1,0,8,11,57,603,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,AK,57988,17891,1476,0,2368,12079,1490,4389,7018,11277,3152,29261,25575,290,122,9,0,29,104,16,4,1,5,12,268,10,1260,407,45,0,117,327,123,67,52,122,65,916,279,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,AL,490220,157043,81137,0,2224,0,0,0,37660,212156,12129,162952,315139,9744,4531,2134,0,23,0,0,0,287,2769,130,5835,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,AR,317396,203622,50017,0,2851,1028,3341,1791,16100,38646,33915,283481,0,5387,4207,806,0,36,19,55,13,206,45,183,5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,AZ,811968,302166,25199,240483,11633,39876,0,0,46613,145998,240483,425487,145998,15693,7730,410,4486,203,1298,0,0,458,1108,4486,10099,1108,57156,26263,2435,18519,1004,4426,0,0,2537,1972,18519,36665,1972,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,CA,3455361,534330,108479,1472040,181664,8740,15066,40426,307021,787595,1472040,1195726,787595,49877,15249,3004,22371,5590,165,292,612,1064,1530,22371,25976,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,47652172,8583871,1615503,9765359,3761471,96447,217007,96447,6099478,17416589,9765359,20470224,17416589
2021-02-24,CO,423558,174760,12283,116733,6142,2457,1228,6311,3219,100425,116733,206400,100425,5917,3806,193,1192,114,37,9,179,38,349,1192,4376,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,CT,278184,82973,19180,40646,2900,387,0,16685,14752,100661,40646,136877,100661,7595,5357,901,761,83,3,0,328,38,124,761,6710,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,DC,39943,10279,19440,0,864,82,78,0,8978,222,8293,28921,2729,1001,105,747,117,13,0,0,0,0,19,117,865,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,DE,85506,41096,19233,14131,1785,0,0,0,5049,4212,14131,67163,4212,1402,984,315,75,11,0,0,0,15,2,75,1325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,619410,304375,114738,53538,15568,0,0,0,57200,73991,53538,491881,73991
2021-02-24,FL,1885661,640042,230333,586613,0,0,0,0,136314,292359,586613,884442,414606,30878,16565,4635,6990,0,0,0,0,1368,1320,6990,21237,2651,79675,36925,15636,19965,0,0,0,0,4156,2993,19965,54614,5096,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,GA,994061,309658,209973,83563,17238,481,726,0,35210,337212,83563,486335,424163,17064,8532,5026,820,284,10,8,0,75,2309,820,13861,2383,55394,23590,21471,6060,996,20,62,0,1044,2151,6060,44842,4492,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,GU,7729,412,0,0,2272,0,3976,0,430,639,0,0,7715,130,3,0,0,33,0,76,0,4,14,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,HI,27320,3547,566,0,5962,0,7814,0,1019,8412,0,0,27320,435,37,4,0,233,0,130,0,6,25,0,0,435,2204,149,14,0,514,0,649,0,35,843,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,IA,334246,190520,10027,0,3342,888,824,0,2379,126266,13370,190520,130356,5415,5022,131,0,61,17,16,0,47,121,135,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,ID,170289,98199,992,0,1198,2026,404,0,13027,54443,17175,72523,80591,1840,1729,9,0,17,35,0,0,39,11,182,1652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,IL,1179342,458272,108573,216461,26300,1454,1107,0,40113,327062,216461,635819,327062,22575,11949,3609,3228,731,25,20,0,122,2891,3228,16456,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,17804537,5766309,1294141,1208823,672028,14482,17868,0,511347,8319539,1208823,8276175,8319539
